position,amplitude
4.422,-0.8469
4.423,-0.97107
4.424,-1.00113
4.425,-0.90088
4.426,-0.72372
4.427,-0.46374
4.428,-0.14337
4.429,0.18336
4.43,0.50835
4.431,0.76163
4.432,0.93451
4.433,1.0074
4.434,0.95743
4.435,0.81882
4.436,0.56872
4.437,0.28285
4.438,-0.04048
4.439,-0.37069
4.44,-0.6464
4.441,-0.86252
4.442,-0.99118
4.443,-0.98436
4.444,-0.88554
4.445,-0.68147
4.446,-0.42061
4.447,-0.10389
4.448,0.24165
4.449,0.54781
4.45,0.78592
4.451,0.94625
4.452,0.99064
4.453,0.93683
4.454,0.78329
4.455,0.54176
4.456,0.24296
4.457,-0.0878
4.458,-0.40393
4.459,-0.69382
4.46,-0.89766
4.461,-0.98618
4.462,-0.98189
4.463,-0.86875
4.464,-0.64779
4.465,-0.37921
4.466,-0.04629
4.467,0.2756
4.468,0.57037
4.469,0.80365
4.47,0.96334
4.471,0.99735
4.472,0.93373
4.473,0.76371
4.474,0.49592
4.475,0.1921
4.476,-0.14158
4.477,-0.45652
4.478,-0.72014
4.479,-0.91568
4.48,-0.99671
4.481,-0.97007
4.482,-0.8459
4.483,-0.61383
4.484,-0.3342
4.485,0.00266
4.486,0.32679
4.487,0.61068
4.488,0.83312
4.489,0.97837
4.49,0.99657
4.491,0.92074
4.492,0.73096
4.493,0.46433
4.494,0.15398
4.495,-0.17061
4.496,-0.48847
4.497,-0.75796
4.498,-0.92848
4.499,-0.99507
4.5,-0.96197
4.501,-0.81443
4.502,-0.58028
4.503,-0.29072
4.504,0.03131
4.505,0.36068
4.506,0.65452
4.507,0.87024
4.508,0.97572
4.509,0.98759
4.51,0.90111
4.511,0.69724
4.512,0.43459
4.513,0.09869
4.514,-0.2257
4.515,-0.52767
4.516,-0.77966
4.517,-0.93184
4.518,-0.99763
4.519,-0.94102
4.52,-0.78478
4.521,-0.54886
4.522,-0.2466
4.523,0.08017
4.524,0.39287
4.525,0.68158
4.526,0.87764
4.527,0.99598
4.528,0.98258
4.529,0.86866
4.53,0.66764
4.531,0.39544
4.532,0.07243
4.533,-0.26537
4.534,-0.56617
4.535,-0.81284
4.536,-0.94978
4.537,-1.00136
4.538,-0.94454
4.539,-0.7717
4.54,-0.52179
4.541,-0.1971
4.542,0.12247
4.543,0.45072
4.544,0.70391
4.545,0.90234
4.546,0.99925
4.547,0.96891
4.548,0.8535
4.549,0.6251
4.55,0.34006
4.551,0.01104
4.552,-0.30724
4.553,-0.59598
4.554,-0.83036
4.555,-0.95995
4.556,-0.99133
4.557,-0.92584
4.558,-0.7297
4.559,-0.46995
4.56,-0.17248
4.561,0.16748
4.562,0.47632
4.563,0.73826
4.564,0.92218
4.565,0.9968
4.566,0.96665
4.567,0.81926
4.568,0.59084
4.569,0.3094
4.57,-0.0255
4.571,-0.35011
4.572,-0.64132
4.573,-0.86268
4.574,-0.97467
4.575,-1.00264
4.576,-0.90367
4.577,-0.71334
4.578,-0.43063
4.579,-0.12588
4.58,0.20139
4.581,0.51503
4.582,0.77158
4.583,0.94341
4.584,0.9919
4.585,0.96159
4.586,0.80475
4.587,0.55706
4.588,0.25639
4.589,-0.06609
4.59,-0.39976
4.591,-0.66285
4.592,-0.87147
4.593,-0.98258
4.594,-0.99434
4.595,-0.87557
4.596,-0.67069
4.597,-0.40225
4.598,-0.08095
4.599,0.24755
4.6,0.55643
4.601,0.79345
4.602,0.95606
4.603,1.00568
4.604,0.93421
4.605,0.77685
4.606,0.52967
4.607,0.21632
4.608,-0.10606
4.609,-0.43005
4.61,-0.70907
4.611,-0.90486
4.612,-0.99231
4.613,-0.97111
4.614,-0.86606
4.615,-0.64447
4.616,-0.35007
4.617,-0.0339
4.618,0.29693
4.619,0.5831
4.62,0.83295
4.621,0.97157
4.622,1.00616
4.623,0.91373
4.624,0.73902
4.625,0.49622
4.626,0.16891
4.627,-0.15524
4.628,-0.46009
4.629,-0.7341
4.63,-0.91626
4.631,-0.99146
4.632,-0.96356
4.633,-0.82618
4.634,-0.6095
4.635,-0.32341
4.636,0.01777
4.637,0.34105
4.638,0.61875
4.639,0.8437
4.64,0.97664
4.641,0.98615
4.642,0.90854
4.643,0.71855
4.644,0.45244
4.645,0.13102
4.646,-0.20643
4.647,-0.50322
4.648,-0.76578
4.649,-0.94089
4.65,-0.99087
4.651,-0.96502
4.652,-0.81764
4.653,-0.5824
4.654,-0.27452
4.655,0.05692
4.656,0.38422
4.657,0.66899
4.658,0.86482
4.659,0.97342
4.66,0.99386
4.661,0.89536
4.662,0.67665
4.663,0.40938
4.664,0.08803
4.665,-0.24516
4.666,-0.55474
4.667,-0.78815
4.668,-0.94677
4.669,-0.99886
4.67,-0.94453
4.671,-0.77385
4.672,-0.53003
4.673,-0.22597
4.674,0.09776
4.675,0.41467
4.676,0.6833
4.677,0.89681
4.678,0.98206
4.679,0.99087
4.68,0.87147
4.681,0.65812
4.682,0.368
4.683,0.04547
4.684,-0.29121
4.685,-0.57597
4.686,-0.81309
4.687,-0.95941
4.688,-0.99571
4.689,-0.93393
4.69,-0.74495
4.691,-0.50292
4.692,-0.18675
4.693,0.13604
4.694,0.46585
4.695,0.71606
4.696,0.91842
4.697,0.98567
4.698,0.9648
4.699,0.83742
4.7,0.61814
4.701,0.31815
4.702,0.00149
4.703,-0.32915
4.704,-0.6243
4.705,-0.83233
4.706,-0.97349
4.707,-0.98713
4.708,-0.9174
4.709,-0.72944
4.71,-0.46168
4.711,-0.13541
4.712,0.19034
4.713,0.50245
4.714,0.75408
4.715,0.92539
4.716,1.00841
4.717,0.96813
4.718,0.8073
4.719,0.57883
4.72,0.2892
4.721,-0.04911
4.722,-0.36183
4.723,-0.65801
4.724,-0.85376
4.725,-0.98241
4.726,-0.99929
4.727,-0.88209
4.728,-0.69377
4.729,-0.42599
4.73,-0.09146
4.731,0.22285
4.732,0.53756
4.733,0.77879
4.734,0.9332
4.735,1.00935
4.736,0.94672
4.737,0.79932
4.738,0.55322
4.739,0.2383
4.74,-0.08058
4.741,-0.41765
4.742,-0.68165
4.743,-0.89327
4.744,-0.99501
4.745,-0.98099
4.746,-0.87946
4.747,-0.67052
4.748,-0.38959
4.749,-0.05534
4.75,0.28187
4.751,0.5756
4.752,0.8161
4.753,0.95028
4.754,1.00594
4.755,0.92845
4.756,0.75871
4.757,0.50568
4.758,0.19704
4.759,-0.13675
4.76,-0.45569
4.761,-0.71775
4.762,-0.90198
4.763,-1.00103
4.764,-0.97512
4.765,-0.84714
4.766,-0.62752
4.767,-0.34736
4.768,-0.00565
4.769,0.31181
4.77,0.61128
4.771,0.83526
4.772,0.95849
4.773,1.00673
4.774,0.91766
4.775,0.73572
4.776,0.47989
4.777,0.15083
4.778,-0.18073
4.779,-0.4836
4.78,-0.75282
4.781,-0.93094
4.782,-0.99373
4.783,-0.96037
4.784,-0.82586
4.785,-0.59647
4.786,-0.29649
4.787,0.02219
4.788,0.35729
4.789,0.65093
4.79,0.86098
4.791,0.98049
4.792,0.98902
4.793,0.90593
4.794,0.6995
4.795,0.42679
4.796,0.12025
4.797,-0.2221
4.798,-0.52919
4.799,-0.76856
4.8,-0.94747
4.801,-1.00049
4.802,-0.95418
4.803,-0.80102
4.804,-0.561
4.805,-0.25798
4.806,0.08418
4.807,0.39804
4.808,0.66949
4.809,0.88834
4.81,0.98463
4.811,0.97887
4.812,0.87505
4.813,0.66996
4.814,0.40192
4.815,0.07347
4.816,-0.25916
4.817,-0.55712
4.818,-0.80315
4.819,-0.94808
4.82,-1.00438
4.821,-0.93212
4.822,-0.77667
4.823,-0.51568
4.824,-0.20571
4.825,0.11721
4.826,0.43415
4.827,0.69841
4.828,0.89064
4.829,0.98325
4.83,0.97292
4.831,0.85154
4.832,0.63652
4.833,0.34572
4.834,0.02391
4.835,-0.30434
4.836,-0.60226
4.837,-0.82428
4.838,-0.96645
4.839,-1.00443
4.84,-0.91987
4.841,-0.73261
4.842,-0.48537
4.843,-0.17466
4.844,0.16784
4.845,0.48021
4.846,0.7432
4.847,0.91818
4.848,1.00328
4.849,0.97376
4.85,0.8372
4.851,0.59701
4.852,0.30331
4.853,-0.01892
4.854,-0.34724
4.855,-0.63229
4.856,-0.85418
4.857,-0.98058
4.858,-0.99187
4.859,-0.89417
4.86,-0.72194
4.861,-0.44654
4.862,-0.12036
4.863,0.20964
4.864,0.52079
4.865,0.77331
4.866,0.92574
4.867,0.99541
4.868,0.95001
4.869,0.79905
4.87,0.56307
4.871,0.25908
4.872,-0.0604
4.873,-0.39358
4.874,-0.66554
4.875,-0.8665
4.876,-0.99246
4.877,-0.98366
4.878,-0.88446
4.879,-0.68247
4.88,-0.41236
4.881,-0.08084
4.882,0.24591
4.883,0.54756
4.884,0.78743
4.885,0.95506
4.886,0.99812
4.887,0.93417
4.888,0.78747
4.889,0.52236
4.89,0.22287
4.891,-0.09792
4.892,-0.42192
4.893,-0.69021
4.894,-0.89519
4.895,-0.98459
4.896,-0.97879
4.897,-0.85746
4.898,-0.65024
4.899,-0.36536
4.9,-0.04828
4.901,0.29757
4.902,0.58155
4.903,0.81681
4.904,0.95565
4.905,1.00079
4.906,0.91547
4.907,0.74578
4.908,0.49569
4.909,0.18317
4.91,-0.14438
4.911,-0.4592
4.912,-0.72734
4.913,-0.90671
4.914,-0.99954
4.915,-0.96076
4.916,-0.83692
4.917,-0.60883
4.918,-0.32936
4.919,0.00414
4.92,0.33065
4.921,0.61611
4.922,0.83446
4.923,0.96523
4.924,0.98751
4.925,0.90422
4.926,0.71429
4.927,0.44748
4.928,0.14093
4.929,-0.18347
4.93,-0.49614
4.931,-0.75977
4.932,-0.92175
4.933,-0.98933
4.934,-0.95853
4.935,-0.8069
4.936,-0.57421
4.937,-0.28635
4.938,0.04054
4.939,0.37876
4.94,0.66096
4.941,0.86985
4.942,0.98915
4.943,0.99655
4.944,0.88282
4.945,0.69514
4.946,0.41774
4.947,0.09736
4.948,-0.23127
4.949,-0.54781
4.95,-0.77669
4.951,-0.94085
4.952,-1.00817
4.953,-0.95096
4.954,-0.78124
4.955,-0.54446
4.956,-0.23874
4.957,0.10262
4.958,0.41771
4.959,0.69617
4.96,0.88075
4.961,0.99513
4.962,0.99131
4.963,0.85926
4.964,0.66033
4.965,0.37499
4.966,0.05766
4.967,-0.27115
4.968,-0.58554
4.969,-0.8161
4.97,-0.94993
4.971,-0.99589
4.972,-0.93206
4.973,-0.75075
4.974,-0.50034
4.975,-0.19801
4.976,0.13976
4.977,0.44471
4.978,0.71573
4.979,0.91489
4.98,0.98526
4.981,0.97681
4.982,0.8527
4.983,0.63316
4.984,0.32752
4.985,-0.00033
4.986,-0.31527
4.987,-0.61319
4.988,-0.83483
4.989,-0.96686
4.99,-0.99947
4.991,-0.90883
4.992,-0.7384
4.993,-0.46206
4.994,-0.15342
4.995,0.17872
4.996,0.50085
4.997,0.74441
4.998,0.9154
4.999,1.00761
