position,amplitude
4.421,0.9581
4.422,0.9846
4.423,0.83991
4.424,0.56123
4.425,0.17873
4.426,-0.2227
4.427,-0.60598
4.428,-0.87574
4.429,-0.99774
4.43,-0.94325
4.431,-0.73836
4.432,-0.40976
4.433,-0.00114
4.434,0.39926
4.435,0.735
4.436,0.94785
4.437,1.00447
4.438,0.87142
4.439,0.60581
4.44,0.24146
4.441,-0.17172
4.442,-0.5407
4.443,-0.84164
4.444,-0.99165
4.445,-0.97723
4.446,-0.7757
4.447,-0.46616
4.448,-0.07126
4.449,0.34592
4.45,0.68284
4.451,0.91338
4.452,1.00056
4.453,0.8985
4.454,0.66905
4.455,0.30005
4.456,-0.10118
4.457,-0.50386
4.458,-0.80356
4.459,-0.98281
4.46,-0.98376
4.461,-0.81661
4.462,-0.51985
4.463,-0.13681
4.464,0.27227
4.465,0.64192
4.466,0.89235
4.467,0.99498
4.468,0.93404
4.469,0.7043
4.47,0.36869
4.471,-0.04788
4.472,-0.44887
4.473,-0.76722
4.474,-0.96388
4.475,-0.99603
4.476,-0.85906
4.477,-0.58408
4.478,-0.19257
4.479,0.21148
4.48,0.58207
4.481,0.86811
4.482,0.98967
4.483,0.95481
4.484,0.7471
4.485,0.4296
4.486,0.02497
4.487,-0.37881
4.488,-0.71556
4.489,-0.93977
4.49,-1.00161
4.491,-0.89489
4.492,-0.62261
4.493,-0.2644
4.494,0.15521
4.495,0.53944
4.496,0.83312
4.497,0.99264
4.498,0.97421
4.499,0.80036
4.5,0.48484
4.501,0.08734
4.502,-0.3238
4.503,-0.66955
4.504,-0.91763
4.505,-1.0076
4.506,-0.91815
4.507,-0.67316
4.508,-0.3165
4.509,0.0939
4.51,0.4881
4.511,0.80507
4.512,0.97618
4.513,0.97922
4.514,0.83273
4.515,0.54036
4.516,0.15069
4.517,-0.26098
4.518,-0.63727
4.519,-0.88864
4.52,-0.99123
4.521,-0.93237
4.522,-0.70869
4.523,-0.37178
4.524,0.03187
4.525,0.42677
4.526,0.76245
4.527,0.94923
4.528,0.99438
4.529,0.87029
4.53,0.58538
4.531,0.21064
4.532,-0.21353
4.533,-0.5831
4.534,-0.85562
4.535,-0.99252
4.536,-0.9639
4.537,-0.75578
4.538,-0.43705
4.539,-0.03284
4.54,0.37598
4.541,0.7071
4.542,0.93291
4.543,0.99284
4.544,0.88852
4.545,0.64111
4.546,0.26463
4.547,-0.13323
4.548,-0.52245
4.549,-0.82829
4.55,-0.98142
4.551,-0.97347
4.552,-0.79013
4.553,-0.49024
4.554,-0.10173
4.555,0.31968
4.556,0.66598
4.557,0.92076
4.558,0.99665
4.559,0.91518
4.56,0.67573
4.561,0.32426
4.562,-0.07721
4.563,-0.4718
4.564,-0.79408
4.565,-0.96103
4.566,-0.97803
4.567,-0.841
4.568,-0.53738
4.569,-0.16795
4.57,0.24971
4.571,0.62252
4.572,0.88455
4.573,0.99121
4.574,0.93739
4.575,0.72063
4.576,0.38729
4.577,-0.02449
4.578,-0.42304
4.579,-0.7448
4.58,-0.95853
4.581,-0.99104
4.582,-0.86953
4.583,-0.59997
4.584,-0.22736
4.585,0.1817
4.586,0.5756
4.587,0.862
4.588,0.98783
4.589,0.95263
4.59,0.76229
4.591,0.4419
4.592,0.05122
4.593,-0.35265
4.594,-0.70436
4.595,-0.93327
4.596,-0.99696
4.597,-0.90374
4.598,-0.63813
4.599,-0.28911
4.6,0.12599
4.601,0.5271
4.602,0.80987
4.603,0.98852
4.604,0.97114
4.605,0.81545
4.606,0.5086
4.607,0.11396
4.608,-0.30822
4.609,-0.6663
4.61,-0.90999
4.611,-1.00535
4.612,-0.92682
4.613,-0.69534
4.614,-0.33289
4.615,0.07142
4.616,0.4605
4.617,0.77586
4.618,0.97215
4.619,0.98896
4.62,0.83694
4.621,0.54968
4.622,0.16683
4.623,-0.23752
4.624,-0.60358
4.625,-0.87685
4.626,-0.9947
4.627,-0.9403
4.628,-0.72517
4.629,-0.40589
4.63,-0.00504
4.631,0.40025
4.632,0.74201
4.633,0.93904
4.634,1.00002
4.635,0.88057
4.636,0.59483
4.637,0.23128
4.638,-0.18102
4.639,-0.56023
4.64,-0.85117
4.641,-0.998
4.642,-0.96711
4.643,-0.78324
4.644,-0.46456
4.645,-0.0614
4.646,0.34946
4.647,0.70313
4.648,0.9361
4.649,1.00565
4.65,0.90371
4.651,0.65843
4.652,0.28566
4.653,-0.12134
4.654,-0.51581
4.655,-0.80277
4.656,-0.9812
4.657,-0.98323
4.658,-0.81613
4.659,-0.51058
4.66,-0.11592
4.661,0.28328
4.662,0.64905
4.663,0.90449
4.664,0.99304
4.665,0.92063
4.666,0.69361
4.667,0.3434
4.668,-0.04512
4.669,-0.45095
4.67,-0.76854
4.671,-0.96317
4.672,-0.98028
4.673,-0.84687
4.674,-0.55972
4.675,-0.1801
4.676,0.23133
4.677,0.60162
4.678,0.88148
4.679,0.99764
4.68,0.94905
4.681,0.7526
4.682,0.41509
4.683,0.00368
4.684,-0.39894
4.685,-0.73041
4.686,-0.93766
4.687,-1.00462
4.688,-0.87303
4.689,-0.61924
4.69,-0.25096
4.691,0.15872
4.692,0.54593
4.693,0.83194
4.694,0.9921
4.695,0.97104
4.696,0.78974
4.697,0.45989
4.698,0.06944
4.699,-0.33558
4.7,-0.69412
4.701,-0.91601
4.702,-1.00615
4.703,-0.91829
4.704,-0.66013
4.705,-0.29574
4.706,0.11249
4.707,0.49746
4.708,0.80367
4.709,0.97192
4.71,0.98595
4.711,0.83101
4.712,0.5242
4.713,0.1262
4.714,-0.28036
4.715,-0.64416
4.716,-0.88915
4.717,-0.98912
4.718,-0.93916
4.719,-0.70651
4.72,-0.37058
4.721,0.03277
4.722,0.4395
4.723,0.76546
4.724,0.95759
4.725,0.9869
4.726,0.86136
4.727,0.56981
4.728,0.1912
4.729,-0.21309
4.73,-0.58482
4.731,-0.85999
4.732,-0.98934
4.733,-0.94781
4.734,-0.75012
4.735,-0.41351
4.736,-0.02271
4.737,0.38891
4.738,0.72201
4.739,0.9337
4.74,1.00433
4.741,0.88343
4.742,0.63149
4.743,0.25225
4.744,-0.15698
4.745,-0.53759
4.746,-0.83276
4.747,-0.99151
4.748,-0.97503
4.749,-0.79993
4.75,-0.47943
4.751,-0.0808
4.752,0.31517
4.753,0.67067
4.754,0.90778
4.755,1.00078
4.756,0.91197
4.757,0.67477
4.758,0.31578
4.759,-0.08848
4.76,-0.48473
4.761,-0.80029
4.762,-0.97242
4.763,-0.98187
4.764,-0.83058
4.765,-0.53194
4.766,-0.13947
4.767,0.26862
4.768,0.6304
4.769,0.89266
4.77,0.99168
4.771,0.94119
4.772,0.7097
4.773,0.38593
4.774,-0.03776
4.775,-0.42328
4.776,-0.759
4.777,-0.95191
4.778,-0.99828
4.779,-0.86064
4.78,-0.5818
4.781,-0.21661
4.782,0.20651
4.783,0.5745
4.784,0.86065
4.785,0.99887
4.786,0.96664
4.787,0.75902
4.788,0.44153
4.789,0.03856
4.79,-0.36743
4.791,-0.71002
4.792,-0.93376
4.793,-1.00567
4.794,-0.88402
4.795,-0.63038
4.796,-0.26393
4.797,0.14174
4.798,0.52073
4.799,0.81793
4.8,0.97607
4.801,0.98003
4.802,0.80601
4.803,0.49167
4.804,0.08957
4.805,-0.30596
4.806,-0.66961
4.807,-0.92094
4.808,-1.00318
4.809,-0.922
4.81,-0.68915
4.811,-0.32066
4.812,0.08857
4.813,0.47872
4.814,0.79866
4.815,0.97524
4.816,0.99264
4.817,0.8352
4.818,0.53672
4.819,0.14991
4.82,-0.26013
4.821,-0.61367
4.822,-0.89104
4.823,-1.00508
4.824,-0.94459
4.825,-0.72263
4.826,-0.3936
4.827,0.0169
4.828,0.41446
4.829,0.74142
4.83,0.95003
4.831,0.994
4.832,0.87409
4.833,0.58586
4.834,0.21143
4.835,-0.1857
4.836,-0.56441
4.837,-0.84634
4.838,-0.98431
4.839,-0.95291
4.84,-0.76652
4.841,-0.45435
4.842,-0.05504
4.843,0.36687
4.844,0.70701
4.845,0.92987
4.846,1.00466
4.847,0.89621
4.848,0.6402
4.849,0.2718
4.85,-0.13032
4.851,-0.51825
4.852,-0.82678
4.853,-0.98132
4.854,-0.97493
4.855,-0.80383
4.856,-0.49683
4.857,-0.11803
4.858,0.30705
4.859,0.65559
4.86,0.90541
4.861,0.99353
4.862,0.92352
4.863,0.69637
4.864,0.33907
4.865,-0.06935
4.866,-0.47009
4.867,-0.78408
4.868,-0.97001
4.869,-0.98857
4.87,-0.84054
4.871,-0.55223
4.872,-0.16777
4.873,0.23758
4.874,0.60523
4.875,0.87927
4.876,0.9942
4.877,0.93862
4.878,0.73378
4.879,0.40601
4.88,-0.00832
4.881,-0.39966
4.882,-0.73398
4.883,-0.9437
4.884,-0.99734
4.885,-0.87498
4.886,-0.6091
4.887,-0.23988
4.888,0.18276
4.889,0.56081
4.89,0.84698
4.891,0.99544
4.892,0.9609
4.893,0.77393
4.894,0.46321
4.895,0.05979
4.896,-0.34955
4.897,-0.69415
4.898,-0.92631
4.899,-0.99673
4.9,-0.90859
4.901,-0.66248
4.902,-0.29462
4.903,0.1229
4.904,0.50203
4.905,0.80934
4.906,0.98546
4.907,0.97793
4.908,0.80729
4.909,0.50758
4.91,0.11388
4.911,-0.29606
4.912,-0.65656
4.913,-0.90262
4.914,-0.99502
4.915,-0.92933
4.916,-0.69911
4.917,-0.35075
4.918,0.06369
4.919,0.45402
4.92,0.77336
4.921,0.96365
4.922,0.98604
4.923,0.8485
4.924,0.57384
4.925,0.19287
4.926,-0.23619
4.927,-0.59672
4.928,-0.88038
4.929,-1.00472
4.93,-0.94602
4.931,-0.75304
4.932,-0.40972
4.933,-0.01405
4.934,0.3882
4.935,0.72842
4.936,0.94178
4.937,0.99797
4.938,0.88601
4.939,0.61459
4.94,0.25138
4.941,-0.15757
4.942,-0.5472
4.943,-0.84162
4.944,-0.99457
4.945,-0.96957
4.946,-0.78778
4.947,-0.45752
4.948,-0.07567
4.949,0.32763
4.95,0.68458
4.951,0.92884
4.952,0.99833
4.953,0.90347
4.954,0.67042
4.955,0.29667
4.956,-0.09495
4.957,-0.49768
4.958,-0.79749
4.959,-0.98085
4.96,-0.98042
4.961,-0.81921
4.962,-0.52815
4.963,-0.14132
4.964,0.27674
4.965,0.65024
4.966,0.90252
4.967,0.98914
4.968,0.93602
4.969,0.70371
4.97,0.36756
4.971,-0.04829
4.972,-0.45068
4.973,-0.76518
4.974,-0.95958
4.975,-0.98367
4.976,-0.85661
4.977,-0.57437
4.978,-0.20536
4.979,0.20745
4.98,0.58694
4.981,0.8717
4.982,0.9869
4.983,0.96045
4.984,0.75903
4.985,0.42594
4.986,0.02747
4.987,-0.38613
4.988,-0.72522
4.989,-0.93351
4.99,-0.99787
4.991,-0.88496
4.992,-0.62924
4.993,-0.25468
4.994,0.16176
4.995,0.5426
4.996,0.84227
4.997,0.98613
4.998,0.97602
4.999,0.79956
